kingdom,phylum,majorGroup,class,order,family_PHY,family_WFO,genus_PHY,genus_WFO,specificEpithet,sciname_IN_WFO,sciname_IN_Phylogeny,tipLabel,IN_Phylogeny,Imputed,sciname_IN_DIAZ,sciname_IN_BIEN,sciname_IN_GROOT,Mean_Root_diameter,Root_branching_density,Root_branching_ratio,Root_C_concentration,Root_C_N_ratio,Root_Ca_concentration,Root_K_concentration,Root_length_density_volume,Root_lifespan_mean,Root_lifespan_median,Root_lignin_concentration,Root_Mg_concentration,Root_Mn_concentration,Root_mycorrhizal colonization,Root_N_concentration,Root_P_concentration,Root_tissue_density,Rooting_depth,Specific_root_length,Specific_root_respiration,Root_litter_mass_loss_rate,Root_mass_fraction,Specific_root_area,Root_dry_matter_content,Root_mass_density,Lateral_spread,Coarse_root_fine_root_mass_ratio,Fine_root_mass_leaf_mass_ratio,Root_N_P_ratio,Root_total_structural_carbohydrate_concentration,Root_turnover_rate,Root_production,Root_stele_diameter,Root_stele_fraction,Net_nitrogen_uptake_rate,Root_vessel_diameter
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Campanulaceae,Campanulaceae,Palustricodon,Campanula,sp.,Campanula sp.,Campanula sp.,Campanula_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Combretaceae,Combretaceae,Combretum,Combretum,sp.,Combretum sp.,Combretum sp.,Combretum_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,sp.,Carex sp.,Carex sp.,Carex_sp.,0,YES,Carex viridulaoedocarpa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Chenopodiastrum,Chenopodium,hybridum,Chenopodium hybridum,Chenopodium hybridum,Chenopodium_hybridum,0,YES,Chenopodium hybridum,Chenopodium hybridum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Chenopodium,Chenopodium,sp.,Chenopodium sp.,Chenopodium sp.,Chenopodium_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Cirsium,Cirsium,sp.,Cirsium sp.,Cirsium sp.,Cirsium_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Apiales,Apiaceae,Apiaceae,Heptaptera,Heptaptera,sp.,Heptaptera sp.,Colladonia sp.,Heptaptera_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Cornales,Cornaceae,Cornaceae,Cornus,Cornus,sp.,Cornus sp.,Cornus sp.,Cornus_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Amaranthaceae,Amaranthaceae,Dysphania,Cycloloma,atriplicifolium,Cycloloma atriplicifolium,Cycloloma atriplicifolium,Cycloloma_atriplicifolium,0,YES,Cycloloma atriplicifolium,Cycloloma atriplicifolium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Cyperus,Cyperus,sp.,Cyperus sp.,Cyperus sp.,Cyperus_sp.,0,YES,Cyperus levynsiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Digitaria,Digitaria,sp.,Digitaria sp.,Digitaria sp.,Digitaria_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Eleocharis,Eleocharis,sp.,Eleocharis sp.,Eleocharis sp.,Eleocharis_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Elymus,Elymus,trachycaulus,Elymus trachycaulus,Elymus trachycaulus,Elymus_trachycaulus,0,YES,Agropyron trachycaulum,Elymus trachycaulus,Elymus trachycaulus,NA,NA,NA,433.980217,52.77156842,NA,NA,NA,NA,NA,NA,NA,NA,100,8.223750591,NA,NA,NA,62.47601098,NA,NA,0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Epilobium,Epilobium,sp.,Epilobium sp.,Epilobium sp.,Epilobium_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Erechtites,Erechtites,hieracifolia,Erechtites hieracifolia,Erechtites hieracifolia,Erechtites_hieracifolia,0,YES,Erechtites hieracifolia,Erechtites hieracifolia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Erigeron,Erigeron,sp.,Erigeron sp.,Erigeron sp.,Erigeron_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Ageratina,Ageratina,liebmannii,Ageratina liebmannii,Ageratina liebmannii,Ageratina_liebmannii,0,YES,Ageratina liebmannii,Ageratina liebmannii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbiaceae,Euphorbia,Euphorbia,sp.,Euphorbia sp.,Euphorbia sp.,Euphorbia_sp.,0,YES,Euphorbia squamaria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Festuca,Festuca,sp.,Festuca sp.,Festuca sp.,Festuca_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Rosales,Rosaceae,Rosaceae,Fragaria,Fragaria,sp.,Fragaria sp.,Fragaria sp.,Fragaria_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Gentianales,Rubiaceae,Rubiaceae,Galium,Galium,sp.,Galium sp.,Galium sp.,Galium_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Glyceria,Glyceria,sp.,Glyceria sp.,Glyceria sp.,Glyceria_sp.,0,YES,Glyceria schoenoides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Gnaphalium,Gnaphalium,sp.,Gnaphalium sp.,Gnaphalium sp.,Gnaphalium_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Hieracium,Hieracium,crassescens,Hieracium crassescens,Hieracium crassescens,Hieracium_crassescens,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Helianthus,Helianthus,laetiflorus,Helianthus laetiflorus,Helianthus laetiflorus,Helianthus_laetiflorus,0,YES,Helianthus laetiflorus,Helianthus scaberrimus,Helianthus laetiflorus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Helianthus,Helianthus,sp.,Helianthus sp.,Helianthus sp.,Helianthus_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Hieracium,Hieracium,sp.,Hieracium sp.,Hieracium sp.,Hieracium_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Anthoxanthum,Hierochloe,odorata,Hierochloe odorata,Hierochloe odorata,Hierochloe_odorata,0,YES,Hierochloe odorata,Hierochloe odorata,Hierochloe odorata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.47058824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Aquifoliales,Aquifoliaceae,Aquifoliaceae,Ilex,Ilex,sp.,Ilex sp.,Ilex sp.,Ilex_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Juncaceae,Juncaceae,Juncus,Juncus,sp.,Juncus sp.,Juncus sp.,Juncus_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,G,Pinopsida,Pinales,Cupressaceae,Cupressaceae,Juniperus,Juniperus,sp.,Juniperus sp.,Juniperus sp.,Juniperus_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Cinnagrostis,Koeleria,micrathera,Koeleria micrathera,Koeleria micrathera,Koeleria_micrathera,0,YES,Koeleria micrathera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Asterales,Asteraceae,Asteraceae,Lactuca,Lactuca,sp.,Lactuca sp.,Lactuca sp.,Lactuca_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Brassicales,Brassicaceae,Brassicaceae,Leavenworthia,Leavenworthia,sp.,Leavenworthia sp.,Leavenworthia sp.,Leavenworthia_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Alismatales,Araceae,Araceae,Lemna,Lemna,sp.,Lemna sp.,Lemna sp.,Lemna_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Brassicales,Brassicaceae,Brassicaceae,Lepidium,Lepidium,sp.,Lepidium sp.,Lepidium sp.,Lepidium_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Apiales,Apiaceae,Apiaceae,Lichtensteinia,Lichtensteinia,sp.,Lichtensteinia sp.,Lichtensteinia sp.,Lichtensteinia_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Boraginales,Boraginaceae,Boraginaceae,Lithospermum,Lithospermum,sp.,Lithospermum sp.,Lithospermum sp.,Lithospermum_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Lupinus,Lupinus,sp.,Lupinus sp.,Lupinus sp.,Lupinus_sp.,0,YES,Lupinus obtusifolius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Lamiaceae,Lamiaceae,Lycopus,Lycopus,sp.,Lycopus sp.,Lycopus sp.,Lycopus_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Medicago,Medicago,sp.,Medicago sp.,Medicago sp.,Medicago_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Melilotus,Melilotus,sp.,Melilotus sp.,Melilotus sp.,Melilotus_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Caryophyllales,Nyctaginaceae,Nyctaginaceae,Mirabilis,Mirabilis,hirsuta,Mirabilis hirsuta,Mirabilis hirsuta,Mirabilis_hirsuta,0,YES,Mirabilis hirsuta,Mirabilis hirsuta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Miscanthus,Miscanthus,longiberbis,Miscanthus longiberbis,Miscanthus giganteus,Miscanthus_longiberbis,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Cyperaceae,Cyperaceae,Carex,Carex,lativena,Carex lativena,Carex lativena,Carex_lativena,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Myrtales,Onagraceae,Onagraceae,Oenothera,Oenothera,sp.,Oenothera sp.,Oenothera sp.,Oenothera_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalidaceae,Oxalis,Oxalis,sp.,Oxalis sp.,Oxalis sp.,Oxalis_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Panicum,Panicum,acuminatum,Panicum acuminatum,Panicum acuminatum,Panicum_acuminatum,0,YES,Panicum acuminatum,Panicum acuminatum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Dichanthelium,Panicum,leibergii,Panicum leibergii,Panicum leibergii,Panicum_leibergii,0,YES,Panicum leibergii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Dichanthelium,Panicum,oligosanthes,Panicum oligosanthes,Panicum oligosanthes,Panicum_oligosanthes,0,YES,Panicum oligosanthes,Panicum oligosanthes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Panicum,Panicum,sp.,Panicum sp.,Panicum sp.,Panicum_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Vitales,Vitaceae,Vitaceae,Parthenocissus,Parthenocissus,sp.,Parthenocissus sp.,Parthenocissus sp.,Parthenocissus_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Orobanchaceae,Orobanchaceae,Pedicularis,Pedicularis,sp.,Pedicularis sp.,Pedicularis sp.,Pedicularis_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Plantaginaceae,Plantaginaceae,Penstemon,Penstemon,grandiflorus,Penstemon grandiflorus,Penstemon grandiflorus,Penstemon_grandiflorus,0,YES,Penstemon grandiflorus,Penstemon grandiflorus,Penstemon grandiflorus,0.3868125,NA,NA,NA,51.6,NA,NA,NA,153,NA,NA,NA,NA,NA,8.7765625,NA,0.219100781,NA,44.31641035,9.056860961,NA,0.311258635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Plantaginaceae,Plantaginaceae,Penstemon,Penstemon,sp.,Penstemon sp.,Penstemon sp.,Penstemon_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Fabales,Fabaceae,Fabaceae,Petalostemum,Petalostemum,sp.,Petalostemum sp.,Petalostemum sp.,Petalostemum_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Ericales,Polemoniaceae,Polemoniaceae,Phlox,Phlox,sp.,Phlox sp.,Phlox sp.,Phlox_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Solanales,Solanaceae,Solanaceae,Physalis,Physalis,sp.,Physalis sp.,Physalis sp.,Physalis_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,G,Pinopsida,Pinales,Pinaceae,Pinaceae,Picea,Picea,sp.,Picea sp.,Picea sp.,Picea_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,G,Pinopsida,Pinales,Pinaceae,Pinaceae,Pinus,Pinus,sp.,Pinus sp.,Pinus sp.,Pinus_sp.,0,YES,Pinus sylvestriformis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Magnoliopsida,Lamiales,Plantaginaceae,Plantaginaceae,Plantago,Plantago,sp.,Plantago sp.,Plantago sp.,Plantago_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Plantae,Tracheophyta,A,Liliopsida,Poales,Poaceae,Poaceae,Poa,Poa,sp.,Poa sp.,Poa sp.,Poa_sp.,0,YES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
